time,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,
1,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, ,380,2.5,377.5,0,270,0, No Selection, 
2,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
3,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
4,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
5,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
6,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
7,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
8,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
9,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
10,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
11,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
12,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
13,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
14,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
15,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
16,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
17,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
18,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
19,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
20,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
21,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
22,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
23,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
24,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
25,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
26,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
27,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
28,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
29,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
30,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
31,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
32,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
33,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
34,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
35,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
36,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
37,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
38,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
39,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
40,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
41,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
42,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
43,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
44,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
45,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
46,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
47,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
48,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
49,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
50,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
51,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
52,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
53,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
54,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
55,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
56,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
57,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
58,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
59,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
60,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
61,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,380,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
62,Francisco,385,1.1,372.5,0,270,0, No Selection, ozmar,379.4,1.1,372.5,0,270,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,370,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,372.5,0,270,0, No Selection, alan,385,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
63,Francisco,383.7,1.1,372.6,0,276.2,0, No Selection, ozmar,380,1.1,367.9,0,225,0, No Selection, Daniel,375,1.1,372.5,0,270,0, No Selection, JoseCuellar,369.7,1.1,372.5,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,375.2,0,270,0, No Selection, alan,382.6,1.1,377.5,0,270,0, No Selection, damselfly,380,1.1,377.5,0,270,0, No Selection, 
64,Francisco,383.4,1.1,372.4,0,299.5,0, No Selection, ozmar,387.5,1.1,358.7,0,232,0, No Selection, Daniel,368.1,1.1,379.8,0,270,0, No Selection, JoseCuellar,363.1,1.1,369.7,0,270,0, No Selection, Jose Angel Ruiz Garcia,365,1.1,376.2,0,283.2,0, No Selection, alan,378,1.1,373.8,0,260.5,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
65,Francisco,381.8,1.1,372.6,0,303.7,0, No Selection, ozmar,394.6,1.1,349,0,238.4,0, No Selection, Daniel,356.6,1.1,383.3,0,300.4,0, No Selection, JoseCuellar,353.5,1.1,365.7,0,242.3,0, No Selection, Jose Angel Ruiz Garcia,361.6,1.1,379.9,0,307.8,0, No Selection, alan,368,1.1,368.5,0,247.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
66,Francisco,378.8,1.1,374,0,295.1,0, No Selection, ozmar,401.4,1.1,339.4,0,233.6,0, No Selection, Daniel,346.1,1.1,389.6,0,304.9,0, No Selection, JoseCuellar,342.1,1.1,359.7,0,242.3,0, No Selection, Jose Angel Ruiz Garcia,355.1,1.1,384.5,0,305.8,0, No Selection, alan,357.6,1.1,360.2,0,228.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
67,Francisco,381.3,1.1,373.5,0,333.4,0, No Selection, ozmar,408,1.1,329.8,0,233.6,0, No Selection, Daniel,337.1,1.1,395.9,0,304.9,0, No Selection, JoseCuellar,331,1.1,358.2,0,276.4,0, No Selection, Jose Angel Ruiz Garcia,344.5,1.1,392.5,0,318.5,0, No Selection, alan,349.2,1.1,352.3,0,224.4,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
68,Francisco,384,1.1,373.1,0,301.4,0, No Selection, ozmar,397.9,1.1,321.8,0,233.6,0, No Selection, Daniel,327,1.1,402.9,0,304.9,0, No Selection, JoseCuellar,319.9,1.1,359.8,0,261.5,0, No Selection, Jose Angel Ruiz Garcia,336.8,1.1,401.7,0,311.7,0, No Selection, alan,341.2,1.1,343.7,0,220.3,0, No Selection, damselfly,379.8,1.1,377.6,0,270,0, No Selection, 
